reservation_id,date_reservation,date_arrivee,region_hotel,ville,type_destination,hotel_id,categorie_hotel,segment_client,marche_origine,canal_reservation,moyen_transport,delai_reservation_jours,nuits,adultes,enfants,chambres,formule_repas,tarif_remboursable,type_acompte,prix_moyen_nuit_eur,remise_pct,montant_total_eur,client_type,reservations_passees,annulations_passees,demandes_speciales,modifications_reservation,jours_liste_attente,evenement_majeur,haute_saison_regionale,arrivee_weekend,agent_id,reservation_annulee,prix_impute,enfants_manquant,demandes_manquant,reservation_directe,taux_annulation_passe,sans_historique,personnes,personnes_par_chambre,avec_enfants,prix_par_personne,montant_par_nuit,acompte_ord,remboursable,score_engagement,flexibilite_totale,mois_arrivee,mois_reservation,sin_mois,cos_mois,log_delai,delai_par_nuit,a_modifie,ix_delai_acompte,ix_delai_remb,ix_delai_direct,ix_remb_acompte,ix_delai_modif,ix_delai_dem,prix_relatif_hotel,prix_relatif_saison,y_reel,proba,y_predit,type_erreur
R002674,2025-05-01,2025-05-11,Toscana,Firenze,culturelle_rurale,TOS-4-2,4,groupe,Europe_Ouest,agence,avion_direct,10,4,3,0.0,4,petit_dejeuner,non,partiel,264.1,4,4056.58,fidele,12,2,0.0,2,0,0,1,0,AG005,0,0,0,0,0,0.16666666666666666,0,3.0,0.75,0,1352.1933333333334,1014.145,1.0,0,1.0,0,5,5,0.49999999999999994,-0.8660254037844387,2.3978952727983707,2.5,1,2.3978952727983707,0.0,0.0,0.0,2.3978952727983707,0.0,1.3288718929254302,1.2460485963670678,0,0.20195881258687237,0,vrai négatif
R003272,2025-05-01,2025-06-02,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,solo,Europe_Centrale,agence,train,32,3,1,0.0,1,aucune,oui,aucun,261.03,6,736.1,fidele,11,1,2.0,0,0,0,1,0,AG040,0,0,0,0,0,0.09090909090909091,0,1.0,1.0,0,736.1,245.36666666666667,0.0,1,-1.0,1,6,5,1.2246467991473532e-16,-1.0,3.4965075614664802,10.666666666666666,0,0.0,3.4965075614664802,0.0,0.0,0.0,6.9930151229329605,1.155102221435525,1.0505705028877306,0,0.3179537270056229,1,faux positif
R003874,2025-05-01,2025-07-16,Campania,Napoli,urbaine_cotiere,CAM-5-3,5,famille,Europe_Centrale,plateforme_en_ligne,train,76,7,2,0.0,1,petit_dejeuner,oui,partiel,247.52,8,1594.03,nouveau,0,0,3.0,0,0,0,1,0,AG028,0,0,1,0,0,0.0,1,2.0,2.0,0,797.015,227.71857142857144,1.0,1,0.0,0,7,5,-0.4999999999999997,-0.8660254037844388,4.343805421853684,10.857142857142858,0,4.343805421853684,4.343805421853684,0.0,1.0,0.0,13.031416265561052,1.220964360587002,1.2493123028391169,0,0.3396741780984257,1,faux positif
R004227,2025-05-01,2025-06-16,Sardegna,Cagliari,insulaire_balneaire,SAR-5-1,5,affaires,Italie,entreprise,ferry,46,5,2,0.0,1,aucune,non,total,292.56,17,1214.12,fidele,4,1,2.0,1,0,0,1,0,DIRECT,0,0,0,0,1,0.25,0,2.0,2.0,0,607.06,242.82399999999998,2.0,0,2.0,0,6,5,1.2246467991473532e-16,-1.0,3.8501476017100584,9.2,1,7.700295203420117,0.0,3.8501476017100584,0.0,3.8501476017100584,7.700295203420117,1.3582138801183092,1.27646763672855,0,0.07931607799893198,0,vrai négatif
R005766,2025-05-01,2025-10-05,Puglia,Bari,balneaire_rurale,PUG-4-3,4,famille,Asie_Pacifique,entreprise,voiture,157,5,2,2.0,1,demi_pension,oui,aucun,170.28,15,723.69,fidele,10,2,0.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.2,0,4.0,4.0,1,180.9225,144.738,0.0,1,-1.0,1,10,5,-0.8660254037844386,0.5000000000000001,5.062595033026967,31.4,1,0.0,5.062595033026967,5.062595033026967,0.0,5.062595033026967,0.0,1.1367156208277702,1.2411078717201167,0,0.261407370229663,1,faux positif
R002281,2025-05-02,2025-06-15,Lombardia,Milano,affaires_lacs,LOM-4-1,4,famille,Europe_Ouest,telephone,train,44,5,2,1.0,1,aucune,oui,partiel,143.60000000000002,3,696.46,nouveau,0,0,0.0,0,0,0,0,0,DIRECT,0,1,0,0,1,0.0,1,3.0,3.0,1,232.15333333333334,139.292,1.0,1,0.0,0,6,5,1.2246467991473532e-16,-1.0,3.8066624897703196,8.8,0,3.8066624897703196,3.8066624897703196,3.8066624897703196,1.0,0.0,0.0,0.6501562004799204,0.6704014939309058,0,0.1894513177274056,0,vrai négatif
R003115,2025-05-02,2025-06-14,Lombardia,Milano,affaires_lacs,LOM-5-3,5,loisirs_couple,Europe_Ouest,plateforme_en_ligne,train,43,7,2,0.0,1,aucune,non,partiel,233.56,6,1536.82,fidele,9,2,0.0,0,0,0,0,1,AG004,0,0,0,0,0,0.2222222222222222,0,2.0,2.0,0,768.41,219.54571428571427,1.0,0,1.0,0,6,5,1.2246467991473532e-16,-1.0,3.784189633918261,6.142857142857143,0,3.784189633918261,0.0,0.0,0.0,0.0,0.0,0.8592450886616143,1.0903828197945844,0,0.17436284896844012,0,vrai négatif
R004101,2025-05-02,2025-06-12,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,groupe,Italie,entreprise,voiture,41,2,5,0.0,4,aucune,oui,aucun,277.75,15,1888.7,fidele,5,1,1.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.2,0,5.0,1.25,0,377.74,944.35,0.0,1,-1.0,1,6,5,1.2246467991473532e-16,-1.0,3.7376696182833684,20.5,0,0.0,3.7376696182833684,3.7376696182833684,0.0,0.0,3.7376696182833684,1.3599197023110066,1.1680228768477048,0,0.31961741830868434,1,faux positif
R004841,2025-05-02,2025-07-14,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,loisirs_couple,Italie,entreprise,voiture,73,4,2,0.0,1,aucune,non,total,172.12,16,578.32,fidele,7,1,1.0,0,0,0,0,0,DIRECT,0,0,0,0,1,0.14285714285714285,0,2.0,2.0,0,289.16,144.58,2.0,0,2.0,0,7,5,-0.4999999999999997,-0.8660254037844388,4.304065093204169,18.25,0,8.608130186408339,0.0,4.304065093204169,0.0,0.0,4.304065093204169,0.8427340383862123,0.9974124660181454,0,0.07001661237369951,0,vrai négatif
R004917,2025-05-02,2025-05-23,Campania,Napoli,urbaine_cotiere,CAM-4-3,4,solo,Italie,site_hotel,train,21,4,1,0.0,1,petit_dejeuner,non,total,247.25,0,989.0,nouveau,0,0,0.0,1,0,0,1,1,DIRECT,0,0,0,0,1,0.0,1,1.0,1.0,0,989.0,247.25,2.0,0,2.0,0,5,5,0.49999999999999994,-0.8660254037844387,3.091042453358316,5.25,1,6.182084906716632,0.0,3.091042453358316,0.0,3.091042453358316,0.0,1.3302308064776456,1.2628971294309939,0,0.11645985182491407,0,vrai négatif
R008268,2025-05-02,2025-07-11,Lombardia,Milano,affaires_lacs,LOM-3-2,3,loisirs_couple,Europe_Ouest,agence,train,70,5,2,0.0,1,petit_dejeuner,non,total,208.22,6,978.63,nouveau,0,0,1.0,0,0,0,0,1,AG001,1,0,0,0,0,0.0,1,2.0,2.0,0,489.315,195.726,2.0,0,2.0,0,7,5,-0.4999999999999997,-0.8660254037844388,4.2626798770413155,14.0,0,8.525359754082631,0.0,0.0,0.0,0.0,4.2626798770413155,1.0892731029792577,1.0374688589935228,1,0.09590776752635746,0,faux négatif
R009466,2025-05-02,2025-05-15,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,famille,Italie,entreprise,train,13,5,2,3.0,2,demi_pension,oui,aucun,220.0,6,2068.0,nouveau,0,0,0.0,1,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,5.0,2.5,1,413.6,413.6,0.0,1,-1.0,1,5,5,0.49999999999999994,-0.8660254037844387,2.639057329615259,2.6,1,0.0,2.639057329615259,2.639057329615259,0.0,2.639057329615259,0.0,1.0771641206423814,0.8684324793747286,0,0.2887106849967863,1,faux positif
R000101,2025-05-03,2025-07-21,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,loisirs_couple,Italie,agence,train,79,7,2,1.0,1,demi_pension,oui,partiel,249.46,2,1711.3,nouveau,0,0,0.0,0,0,0,0,0,AG017,0,0,0,0,0,0.0,1,3.0,3.0,1,570.4333333333333,244.47142857142856,1.0,1,0.0,0,7,5,-0.4999999999999997,-0.8660254037844388,4.382026634673881,11.285714285714286,0,4.382026634673881,4.382026634673881,0.0,1.0,0.0,0.0,1.2309893905748828,1.4455874609161432,0,0.35844566817825174,1,faux positif
R004572,2025-05-03,2025-08-05,Lombardia,Milano,affaires_lacs,LOM-5-3,5,famille,Ameriques,site_hotel,avion_direct,94,5,2,3.0,2,aucune,oui,partiel,165.29,9,1504.14,nouveau,0,0,1.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.0,1,5.0,2.5,1,300.82800000000003,300.82800000000003,1.0,1,0.0,0,8,5,-0.8660254037844384,-0.5000000000000004,4.553876891600541,18.8,1,4.553876891600541,4.553876891600541,4.553876891600541,1.0,4.553876891600541,4.553876891600541,0.6080862335368994,0.7746274252507264,0,0.3169321984425441,1,faux positif
R005198,2025-05-03,2025-06-13,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,famille,Europe_Centrale,plateforme_en_ligne,voiture,41,2,2,0.0,2,pension_complete,oui,aucun,308.71,5,1173.1,fidele,2,0,0.0,1,0,0,1,1,AG042,1,0,1,0,0,0.0,0,2.0,1.0,0,586.55,586.55,0.0,1,-1.0,1,6,5,1.2246467991473532e-16,-1.0,3.7376696182833684,20.5,1,0.0,3.7376696182833684,0.0,0.0,3.7376696182833684,0.0,1.3508204546217704,1.4302724240177909,1,0.4841685619777788,1,vrai positif
R006249,2025-05-03,2025-05-09,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-1,4,affaires,Italie,agence,train,6,1,2,0.0,1,petit_dejeuner,oui,partiel,194.97,6,183.27,entreprise,10,1,1.0,1,0,0,0,1,AG041,0,0,0,0,0,0.1,0,2.0,2.0,0,91.635,183.27,1.0,1,0.0,0,5,5,0.49999999999999994,-0.8660254037844387,1.9459101490553132,6.0,1,1.9459101490553132,1.9459101490553132,0.0,1.0,1.9459101490553132,1.9459101490553132,0.9746794310995576,1.2178013741411617,0,0.21005951578000315,0,vrai négatif
R006637,2025-05-03,2025-05-19,Liguria,Genova,littorale,LIG-4-3,4,famille,Italie,agence,voiture,16,6,2,1.0,1,pension_complete,oui,aucun,226.79,2,1333.53,nouveau,0,0,0.0,0,0,0,1,0,AG027,1,0,0,0,0,0.0,1,3.0,3.0,1,444.51,222.255,0.0,1,-1.0,1,5,5,0.49999999999999994,-0.8660254037844387,2.833213344056216,2.6666666666666665,0,0.0,2.833213344056216,0.0,0.0,0.0,0.0,1.308278050187482,1.1570623198387797,1,0.3318834919869392,1,vrai positif
R008335,2025-05-03,2025-05-30,Lombardia,Milano,affaires_lacs,LOM-4-3,4,famille,Europe_Centrale,telephone,voiture,27,5,2,2.0,1,petit_dejeuner,oui,aucun,333.92,7,1552.73,fidele,1,0,1.0,0,0,0,1,1,DIRECT,0,0,0,0,1,0.0,0,4.0,4.0,1,388.1825,310.546,0.0,1,-1.0,1,5,5,0.49999999999999994,-0.8660254037844387,3.332204510175204,5.4,0,0.0,3.332204510175204,3.332204510175204,0.0,0.0,3.332204510175204,1.5059757362558068,1.2225232481511314,0,0.2540098770075696,1,faux positif
R009017,2025-05-03,2025-06-12,Veneto,Venezia,urbaine_littorale,VEN-4-2,4,famille,Ameriques,entreprise,train,40,3,2,3.0,2,aucune,oui,aucun,197.74,7,1103.39,nouveau,0,0,1.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,5.0,2.5,1,220.67800000000003,367.7966666666667,0.0,1,-1.0,1,6,5,1.2246467991473532e-16,-1.0,3.713572066704308,13.333333333333334,0,0.0,3.713572066704308,3.713572066704308,0.0,0.0,3.713572066704308,0.8750331887777679,0.7958464974946171,0,0.2532999804238585,1,faux positif
R000100,2025-05-04,2025-05-10,Puglia,Bari,balneaire_rurale,PUG-3-1,3,affaires,Asie_Pacifique,site_hotel,train,6,1,2,0.0,1,aucune,oui,total,213.05,4,204.53,entreprise,2,0,2.0,1,0,1,0,1,DIRECT,0,0,0,0,1,0.0,0,2.0,2.0,0,102.265,204.53,2.0,1,1.0,0,5,5,0.49999999999999994,-0.8660254037844387,1.9459101490553132,6.0,1,3.8918202981106265,1.9459101490553132,1.9459101490553132,2.0,1.9459101490553132,3.8918202981106265,1.663543374716952,1.7661444085219267,0,0.08819510111945758,0,vrai négatif
R000474,2025-05-04,2025-06-09,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,solo,Italie,site_hotel,avion_correspondance,36,5,1,0.0,1,aucune,non,total,233.2,7,1084.38,fidele,8,2,0.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.25,0,1.0,1.0,0,1084.38,216.87600000000003,2.0,0,2.0,0,6,5,1.2246467991473532e-16,-1.0,3.6109179126442243,7.2,0,7.221835825288449,0.0,3.6109179126442243,0.0,0.0,0.0,1.1417939678809244,0.9806766332345086,0,0.07007135078555075,0,vrai négatif
R001722,2025-05-04,2025-07-01,Sicilia,Palermo,insulaire_mixte,SIC-5-1,5,solo,Asie_Pacifique,telephone,avion_direct,58,6,1,0.0,1,petit_dejeuner,oui,aucun,205.33,7,1145.74,nouveau,0,0,1.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,1.0,1.0,0,1145.74,190.95666666666668,0.0,1,-1.0,1,7,5,-0.4999999999999997,-0.8660254037844388,4.07753744390572,9.666666666666666,0,0.0,4.07753744390572,4.07753744390572,0.0,0.0,4.07753744390572,1.1331365028558815,1.116470012506117,0,0.2812010884182007,1,faux positif
R004523,2025-05-04,2025-08-17,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,famille,Asie_Pacifique,plateforme_en_ligne,voiture,105,3,2,2.0,1,petit_dejeuner,oui,aucun,206.06,7,574.91,nouveau,0,0,1.0,0,0,0,0,0,AG042,0,0,0,0,0,0.0,1,4.0,4.0,1,143.7275,191.63666666666666,0.0,1,-1.0,1,8,5,-0.8660254037844384,-0.5000000000000004,4.663439094112067,35.0,0,0.0,4.663439094112067,0.0,0.0,0.0,4.663439094112067,0.9976759949646556,1.1368200375151716,0,0.4213558933580023,1,faux positif
R005260,2025-05-04,2025-05-10,Sicilia,Palermo,insulaire_mixte,SIC-4-3,4,affaires,Europe_Ouest,telephone,ferry,6,4,2,0.0,1,aucune,oui,aucun,163.16,6,613.48,fidele,5,1,1.0,0,0,0,1,1,DIRECT,0,0,0,0,1,0.2,0,2.0,2.0,0,306.74,153.37,0.0,1,-1.0,1,5,5,0.49999999999999994,-0.8660254037844387,1.9459101490553132,1.5,0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,1.9459101490553132,0.9789404211915761,0.8868596276668024,0,0.30634590990217303,1,faux positif
R008939,2025-05-04,2025-07-09,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-2,3,loisirs_couple,Italie,entreprise,voiture,66,6,2,1.0,1,petit_dejeuner,oui,aucun,176.4,6,994.9,fidele,5,1,1.0,1,0,0,1,0,DIRECT,0,0,0,0,1,0.2,0,3.0,3.0,1,331.6333333333333,165.81666666666666,0.0,1,-1.0,1,7,5,-0.4999999999999997,-0.8660254037844388,4.204692619390966,11.0,1,0.0,4.204692619390966,4.204692619390966,0.0,4.204692619390966,4.204692619390966,1.1148328382733996,0.8248386795099598,0,0.24692890183108465,1,faux positif
R009247,2025-05-04,2025-06-07,Toscana,Firenze,culturelle_rurale,TOS-5-1,5,loisirs_couple,Europe_Ouest,plateforme_en_ligne,voiture,34,7,2,0.0,1,petit_dejeuner,oui,aucun,294.85,6,1940.11,nouveau,0,0,2.0,0,0,0,1,1,AG032,0,0,0,0,0,0.0,1,2.0,2.0,0,970.055,277.1585714285714,0.0,1,-1.0,1,6,5,1.2246467991473532e-16,-1.0,3.5553480614894135,4.857142857142857,0,0.0,3.5553480614894135,0.0,0.0,0.0,7.110696122978827,1.2772916305666264,1.3660581912527798,0,0.29937717398514985,1,faux positif
R001231,2025-05-05,2025-07-28,Lombardia,Milano,affaires_lacs,LOM-5-2,5,famille,Italie,plateforme_en_ligne,train,84,4,2,3.0,2,aucune,non,total,554.32,6,4168.49,fidele,11,2,2.0,0,0,0,0,0,AG020,0,0,0,0,0,0.18181818181818182,0,5.0,2.5,1,833.698,1042.1225,2.0,0,2.0,0,7,5,-0.4999999999999997,-0.8660254037844388,4.442651256490317,21.0,0,8.885302512980633,0.0,0.0,0.0,0.0,8.885302512980633,2.0935511283164954,2.761933233682113,0,0.10004630990432083,0,vrai négatif
R001948,2025-05-05,2025-07-16,Veneto,Venezia,urbaine_littorale,VEN-3-2,3,loisirs_couple,Italie,agence,train,72,6,2,0.0,1,petit_dejeuner,oui,aucun,253.21,8,1397.72,nouveau,0,0,2.0,0,0,0,1,0,AG031,0,0,0,0,0,0.0,1,2.0,2.0,0,698.86,232.95333333333335,0.0,1,-1.0,1,7,5,-0.4999999999999997,-0.8660254037844388,4.290459441148391,12.0,0,0.0,4.290459441148391,0.0,0.0,0.0,8.580918882296782,1.2391602231574828,0.9795926262645801,0,0.3840022874637528,1,faux positif
R002223,2025-05-05,2025-07-17,Campania,Napoli,urbaine_cotiere,CAM-4-1,4,groupe,Asie_Pacifique,agence,voiture,73,2,3,0.0,3,petit_dejeuner,non,partiel,277.61,7,1549.06,nouveau,0,0,0.0,0,0,1,1,0,AG034,1,0,0,0,0,0.0,1,3.0,1.0,0,516.3533333333334,774.53,1.0,0,1.0,0,7,5,-0.4999999999999997,-0.8660254037844388,4.304065093204169,36.5,0,4.304065093204169,0.0,0.0,0.0,0.0,0.0,1.4670506790678013,1.4011861198738171,1,0.24142625557840047,1,vrai positif
R004535,2025-05-05,2025-06-03,Sardegna,Cagliari,insulaire_balneaire,SAR-3-3,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,ferry,29,7,2,0.0,1,aucune,non,total,144.95,0,1014.65,fidele,11,2,2.0,1,10,0,1,0,AG010,0,0,0,0,0,0.18181818181818182,0,2.0,2.0,0,507.325,144.95,2.0,0,2.0,0,6,5,1.2246467991473532e-16,-1.0,3.4011973816621555,4.142857142857143,1,6.802394763324311,0.0,0.0,0.0,3.4011973816621555,6.802394763324311,0.8456332769383348,0.6324308994524312,0,0.07337841375246007,0,vrai négatif
R004624,2025-05-05,2025-06-01,Veneto,Venezia,urbaine_littorale,VEN-3-2,3,loisirs_couple,Italie,plateforme_en_ligne,voiture,27,7,2,0.0,1,aucune,oui,aucun,282.49,7,1839.01,nouveau,0,0,1.0,1,0,1,1,0,AG009,0,0,0,0,0,0.0,1,2.0,2.0,0,919.505,262.7157142857143,0.0,1,-1.0,1,6,5,1.2246467991473532e-16,-1.0,3.332204510175204,3.857142857142857,1,0.0,3.332204510175204,0.0,0.0,3.332204510175204,3.332204510175204,1.382450817265342,1.1369408166140103,0,0.41300028692115986,1,faux positif
R006379,2025-05-05,2025-06-02,Lombardia,Milano,affaires_lacs,LOM-3-2,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,avion_direct,28,4,2,0.0,1,demi_pension,oui,partiel,225.61,6,848.29,fidele,11,2,0.0,0,0,0,0,0,AG025,1,0,0,0,0,0.18181818181818182,0,2.0,2.0,0,424.145,212.0725,1.0,1,0.0,0,6,5,1.2246467991473532e-16,-1.0,3.367295829986474,7.0,0,3.367295829986474,3.367295829986474,0.0,1.0,0.0,0.0,1.1802463969030368,1.0532679738562092,1,0.24717483847801758,1,vrai positif
R008606,2025-05-05,2025-07-19,Sicilia,Palermo,insulaire_mixte,SIC-4-2,4,affaires,Europe_Centrale,plateforme_en_ligne,avion_correspondance,75,6,2,0.0,1,aucune,oui,aucun,253.68,4,1461.2,entreprise,6,1,0.0,0,0,0,1,1,AG002,1,0,0,0,0,0.16666666666666666,0,2.0,2.0,0,730.6,243.53333333333333,0.0,1,-1.0,1,7,5,-0.4999999999999997,-0.8660254037844388,4.330733340286331,12.5,0,0.0,4.330733340286331,0.0,0.0,0.0,0.0,1.4639044376478736,1.379370344190093,1,0.5045334636602357,1,vrai positif
R008975,2025-05-05,2025-05-27,Liguria,Genova,littorale,LIG-3-2,3,solo,Italie,site_hotel,avion_direct,22,4,1,0.0,1,demi_pension,non,total,192.7,3,747.68,fidele,11,1,3.0,1,0,1,1,0,DIRECT,0,0,0,0,1,0.09090909090909091,0,1.0,1.0,0,747.68,186.92,2.0,0,2.0,0,5,5,0.49999999999999994,-0.8660254037844387,3.1354942159291497,5.5,1,6.270988431858299,0.0,3.1354942159291497,0.0,3.1354942159291497,9.406482647787449,1.1941500898556112,0.9831381852503762,0,0.059667217448685195,0,vrai négatif
R009550,2025-05-05,2025-06-16,Veneto,Venezia,urbaine_littorale,VEN-3-2,3,groupe,Europe_Ouest,site_hotel,train,42,5,3,0.0,2,demi_pension,oui,aucun,327.85,3,3180.15,nouveau,0,0,0.0,1,0,1,1,0,DIRECT,0,0,0,0,1,0.0,1,3.0,1.5,0,1060.05,636.03,0.0,1,-1.0,1,6,5,1.2246467991473532e-16,-1.0,3.7612001156935624,8.4,1,0.0,3.7612001156935624,3.7612001156935624,0.0,3.7612001156935624,0.0,1.6044337868258784,1.3195017406878236,0,0.4300597950235309,1,faux positif
R004924,2025-05-06,2025-05-19,Lazio,Roma,urbaine_culturelle,LAZ-3-3,3,affaires,Europe_Centrale,site_hotel,train,13,2,2,0.0,1,aucune,oui,aucun,176.08,1,348.64,fidele,6,1,0.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.16666666666666666,0,2.0,2.0,0,174.32,174.32,0.0,1,-1.0,1,5,5,0.49999999999999994,-0.8660254037844387,2.639057329615259,6.5,0,0.0,2.639057329615259,2.639057329615259,0.0,0.0,0.0,1.0520424172105018,0.6950617771286465,0,0.32414345104600545,1,faux positif
R005736,2025-05-06,2025-06-02,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,loisirs_couple,Asie_Pacifique,entreprise,voiture,27,2,2,0.0,1,petit_dejeuner,non,partiel,176.1,12,309.94,nouveau,0,0,1.0,0,0,0,1,0,DIRECT,0,0,1,0,1,0.0,1,2.0,2.0,0,154.97,154.97,1.0,0,1.0,0,6,5,1.2246467991473532e-16,-1.0,3.332204510175204,13.5,0,3.332204510175204,0.0,3.332204510175204,0.0,0.0,3.332204510175204,1.08542899408284,0.8371363377067883,0,0.08214414316280924,0,vrai négatif
R007330,2025-05-06,2025-07-19,Lazio,Roma,urbaine_culturelle,LAZ-5-1,5,famille,Italie,site_hotel,avion_direct,74,5,2,2.0,1,petit_dejeuner,oui,aucun,231.59,3,1123.21,nouveau,0,0,0.0,0,0,1,0,1,DIRECT,0,0,0,0,1,0.0,1,4.0,4.0,1,280.8025,224.642,0.0,1,-1.0,1,7,5,-0.4999999999999997,-0.8660254037844388,4.31748811353631,14.8,0,0.0,4.31748811353631,4.31748811353631,0.0,0.0,0.0,1.0167936250082323,1.3420331919889745,0,0.3915124748352262,1,faux positif
R007672,2025-05-06,2025-07-16,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,famille,Italie,site_hotel,train,71,4,2,1.0,1,petit_dejeuner,oui,aucun,164.38,1,650.94,fidele,7,1,1.0,1,0,0,0,0,DIRECT,0,0,0,0,1,0.14285714285714285,0,3.0,3.0,1,216.98000000000002,162.735,0.0,1,-1.0,1,7,5,-0.4999999999999997,-0.8660254037844388,4.276666119016055,17.75,1,0.0,4.276666119016055,4.276666119016055,0.0,4.276666119016055,4.276666119016055,0.8111522329138909,0.9525601973278105,0,0.41839487665432346,1,faux positif
R000045,2025-05-07,2025-06-01,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,loisirs_couple,Inconnu,plateforme_en_ligne,voiture,25,3,2,0.0,1,aucune,non,partiel,243.27,1,722.51,nouveau,0,0,0.0,0,0,0,1,0,AG028,0,0,0,1,0,0.0,1,2.0,2.0,0,361.255,240.83666666666667,1.0,0,1.0,0,6,5,1.2246467991473532e-16,-1.0,3.258096538021482,8.333333333333334,0,3.258096538021482,0.0,0.0,0.0,0.0,0.0,1.064475047765988,1.1270848776871758,0,0.18295082532260173,0,vrai négatif
R000638,2025-05-07,2025-05-21,Sicilia,Palermo,insulaire_mixte,SIC-3-2,3,loisirs_couple,Italie,telephone,avion_direct,14,6,2,0.0,1,petit_dejeuner,non,total,160.5,1,953.37,nouveau,0,0,2.0,0,0,0,1,0,DIRECT,0,0,0,0,1,0.0,1,2.0,2.0,0,476.685,158.895,2.0,0,2.0,0,5,5,0.49999999999999994,-0.8660254037844387,2.70805020110221,2.3333333333333335,0,5.41610040220442,0.0,2.70805020110221,0.0,0.0,5.41610040220442,1.0687887061330492,0.8724011414594374,0,0.06489955398246208,0,vrai négatif
R001707,2025-05-07,2025-06-02,Liguria,Genova,littorale,LIG-3-3,3,loisirs_couple,Italie,plateforme_en_ligne,voiture,26,3,2,0.0,1,petit_dejeuner,oui,aucun,179.5,0,538.5,nouveau,0,0,2.0,0,0,0,1,0,AG011,0,0,0,0,0,0.0,1,2.0,2.0,0,269.25,179.5,0.0,1,-1.0,1,6,5,1.2246467991473532e-16,-1.0,3.295836866004329,8.666666666666666,0,0.0,3.295836866004329,0.0,0.0,0.0,6.591673732008658,1.1371555273994298,0.9495596053640859,0,0.29064429283051596,1,faux positif
R004175,2025-05-07,2025-05-13,Lazio,Roma,urbaine_culturelle,LAZ-3-3,3,affaires,Europe_Ouest,plateforme_en_ligne,voiture,6,3,2,0.0,1,aucune,oui,aucun,205.99,3,599.43,entreprise,4,0,0.0,0,0,1,1,0,AG017,0,0,1,1,0,0.0,0,2.0,2.0,0,299.715,199.80999999999997,0.0,1,-1.0,1,5,5,0.49999999999999994,-0.8660254037844387,1.9459101490553132,2.0,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,1.2307486229054478,0.8131291201200016,0,0.43682407489076985,1,faux positif
R005303,2025-05-07,2025-07-16,Puglia,Bari,balneaire_rurale,PUG-3-3,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,voiture,70,2,2,0.0,1,pension_complete,oui,aucun,138.52,5,263.19,nouveau,0,0,1.0,0,0,0,1,0,AG036,0,0,0,0,0,0.0,1,2.0,2.0,0,131.595,131.595,0.0,1,-1.0,1,7,5,-0.4999999999999997,-0.8660254037844388,4.2626798770413155,35.0,0,0.0,4.2626798770413155,0.0,0.0,0.0,4.2626798770413155,0.9936159529445522,0.8149194022826216,0,0.387953748698954,1,faux positif
R005362,2025-05-07,2025-05-18,Lombardia,Milano,affaires_lacs,LOM-4-2,4,famille,Italie,plateforme_en_ligne,train,11,2,2,1.0,1,aucune,non,total,323.95,2,634.94,nouveau,0,0,2.0,0,0,1,1,0,AG043,0,0,0,0,0,0.0,1,3.0,3.0,1,211.64666666666668,317.47,2.0,0,2.0,0,5,5,0.49999999999999994,-0.8660254037844387,2.4849066497880004,5.5,0,4.969813299576001,0.0,0.0,0.0,0.0,4.969813299576001,1.4454955155950202,1.186021820311928,0,0.09322885082712926,0,vrai négatif
R006838,2025-05-07,2025-05-10,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,affaires,Europe_Ouest,site_hotel,train,3,3,2,0.0,1,aucune,oui,partiel,234.07,9,639.01,entreprise,7,1,1.0,0,0,1,1,1,DIRECT,1,0,0,0,1,0.14285714285714285,0,2.0,2.0,0,319.505,213.00333333333333,1.0,1,0.0,0,5,5,0.49999999999999994,-0.8660254037844387,1.3862943611198906,1.0,0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0,0.0,1.3862943611198906,1.3708345534407027,1.1955766676882214,1,0.2503317313753889,1,vrai positif
